,permno,Quarter,Unnamed: 0_x,date,ret,shrcd,price,me,Unnamed: 0_y,ea_date,fiscal_period,gics_6d,ret_ex_3d,date_diff,doy_diff
8120,90870,2021Q1,93282.0,2021-03-31,-0.0115040354430675,11.0,196.7700042724609,4946797.907409668,135955,2021-01-29,2020-12-31,201060,0.036435265,-6,-6
8121,90870,2021Q2,93285.0,2021-06-30,0.0185402985662221,11.0,199.4199981689453,5030568.873809814,135956,2021-05-21,2021-03-31,201060,-0.022910729,1,0
8122,90870,2021Q3,93288.0,2021-09-30,-0.0834485441446304,11.0,212.1999969482422,5394336.122421265,135957,2021-08-05,2021-06-30,201060,-0.0032610674,0,-2
8123,90870,2021Q4,93291.0,2021-12-31,0.0216500516980886,11.0,201.97000122070312,5831883.785247803,135958,2021-11-12,2021-09-30,201060,-0.039848305,14,12
8124,90871,2021Q1,93294.0,2021-03-31,0.0887962952256202,11.0,24.82999992370605,869397.6173286438,136002,2021-03-05,2020-12-31,253010,0.008900631,14,12
8125,90871,2021Q2,93297.0,2021-06-30,-0.0459817200899124,11.0,23.030000686645508,792853.8336391449,136003,2021-05-07,2021-03-31,253010,-0.015330962,0,-2
8126,90871,2021Q3,93300.0,2021-09-30,0.0107369115576148,11.0,20.709999084472656,709545.2786331177,136004,2021-08-06,2021-06-30,253010,-0.03960917,7,5
8127,90871,2021Q4,93303.0,2021-12-31,0.1705882102251053,11.0,19.899999618530277,668142.4871921539,136005,2021-10-29,2021-09-30,253010,-0.030928107,0,-2
8129,90880,2021Q1,93330.0,2021-03-31,0.0506689175963401,11.0,232.4499969482422,27103437.19416809,136142,2021-01-27,2020-12-31,402030,0.00066823687,0,-2
8130,90880,2021Q2,93333.0,2021-06-30,-0.0421797707676887,11.0,248.8800048828125,28846436.965942383,136143,2021-04-26,2021-03-31,402030,0.02578971,-9,-11
8131,90880,2021Q3,93336.0,2021-09-30,-0.0322084501385688,11.0,264.1199951171875,30042592.96459961,136144,2021-07-26,2021-06-30,402030,-0.006120068,-2,-4
8132,90880,2021Q4,93339.0,2021-12-31,0.041643638163805,11.0,301.6600036621094,33752737.80975342,136145,2021-10-26,2021-09-30,402030,0.007636465,-1,-3
8133,90885,2021Q1,93366.0,2021-03-31,-0.0661813393235206,11.0,14.109999656677246,1225919.1001710892,136181,2021-03-09,2020-12-31,253010,-0.06978303,8,6
8134,90885,2021Q3,93372.0,2021-09-30,0.0628571584820747,11.0,24.18000030517578,2178352.047492981,136182,2021-08-04,2021-06-30,253010,-0.075411774,1,-1
8135,90885,2021Q4,93375.0,2021-12-31,0.0294117946177721,11.0,21.350000381469727,1942401.6847057345,136183,2021-11-03,2021-09-30,253010,-0.062805675,2,0
8144,90907,2021Q3,93444.0,2021-09-30,-0.1301518231630325,11.0,8.020000457763672,298993.63706588745,136406,2021-08-12,2021-06-30,352010,-0.0042272867,1,0
8150,90925,2021Q1,93498.0,2021-03-31,0.0715778768062591,11.0,40.65999984741211,11838890.835571287,136614,2021-02-24,2020-12-31,403010,-0.045599315,13,11
8151,90925,2021Q2,93501.0,2021-06-30,-0.0674612149596214,11.0,43.459999084472656,12562243.115364077,136615,2021-05-06,2021-03-31,403010,-0.020942958,15,13
8152,90925,2021Q3,93504.0,2021-09-30,-0.0632807984948158,11.0,45.34000015258789,12936136.80353546,136616,2021-08-03,2021-06-30,403010,0.010377632,0,-2
8153,90925,2021Q4,93507.0,2021-12-31,0.0758536159992218,11.0,52.18000030517578,14846879.846832275,136617,2021-11-02,2021-09-30,403010,-0.016910085,-2,-3
8158,90952,2021Q1,93630.0,2021-03-31,0.1011993587017059,11.0,14.6899995803833,3637963.706082344,136825,2021-01-27,2020-12-31,401010,-0.006630015,0,-2
8159,90952,2021Q2,93633.0,2021-06-30,-0.0416666604578495,11.0,14.260000228881836,3530790.3166713715,136826,2021-04-28,2021-03-31,401010,-0.039691806,0,-2
8160,90952,2021Q3,93636.0,2021-09-30,0.0559049062430858,11.0,15.109999656677246,3742520.264964104,136827,2021-07-28,2021-06-30,401010,0.06076147,0,-2
8161,90952,2021Q4,93639.0,2021-12-31,0.017461335286498,11.0,15.149999618530272,3774758.754953384,136828,2021-10-27,2021-09-30,401010,-0.014706558,0,-2
8162,90961,2021Q1,93654.0,2021-03-31,0.0509521216154098,11.0,20.420000076293945,515196.6019248962,136945,2021-01-28,2020-12-31,401020,-0.018101037,0,-2
8163,90961,2021Q2,93657.0,2021-06-30,0.0192112810909748,11.0,19.65999984741211,495687.5761528015,136946,2021-04-28,2021-03-31,401020,-0.028321657,0,-1
8164,90961,2021Q3,93660.0,2021-09-30,0.0103549845516681,11.0,20.489999771118164,513028.6142692566,136947,2021-07-27,2021-06-30,401020,-0.0037458704,0,-2
8165,90961,2021Q4,93663.0,2021-12-31,0.0534940063953399,11.0,21.86000061035156,542018.715133667,136948,2021-10-19,2021-09-30,401020,-0.027676666,-7,-8
8166,90963,2021Q1,93666.0,2021-03-31,0.098598763346672,11.0,64.0,1237184.0,137006,2021-02-24,2020-12-31,403010,0.016297746,7,5
8167,90963,2021Q2,93669.0,2021-06-30,-0.0846940353512764,11.0,59.68999862670898,1155837.1334075928,137007,2021-04-29,2021-03-31,403010,0.0011052481,1,-1
8168,90963,2021Q3,93672.0,2021-09-30,-0.0191138032823801,11.0,56.15999984741211,1087482.237045288,137008,2021-07-28,2021-06-30,403010,0.003905387,0,-3
8169,90963,2021Q4,93675.0,2021-12-31,0.0194010492414236,11.0,53.83000183105469,1042364.155456543,137009,2021-10-27,2021-09-30,403010,0.026884723,0,-2
8172,90971,2021Q1,93690.0,2021-03-31,-0.0155507232993841,11.0,122.18000030517578,3460870.688644409,137115,2021-02-10,2020-12-31,252010,0.03311655,8,5
8173,90971,2021Q2,93693.0,2021-06-30,-0.0441146120429039,11.0,93.38999938964844,2623792.032852173,137116,2021-05-03,2021-03-31,252010,-0.09516186,6,4
8174,90971,2021Q3,93696.0,2021-09-30,-0.0322978645563125,11.0,78.5,2202003.5,137117,2021-07-28,2021-06-30,252010,-0.028702464,1,6
8175,90971,2021Q4,93699.0,2021-12-31,-0.1321302354335785,11.0,65.87999725341797,1779155.2058258057,137118,2021-10-27,2021-09-30,252010,0.0597632,0,6
8179,90978,2021Q1,93726.0,2021-03-31,-0.0379637517035007,11.0,33.45000076293945,5762230.931427002,137199,2021-02-17,2020-12-31,453010,-0.19226325,7,5
8180,90978,2021Q2,93729.0,2021-06-30,0.2492518275976181,11.0,29.21999931335449,5041063.50153923,137200,2021-05-05,2021-03-31,453010,-0.0140100345,0,-3
8181,90978,2021Q3,93732.0,2021-09-30,0.0524362474679946,11.0,22.68000030517578,3920351.45275116,137201,2021-08-03,2021-06-30,453010,-0.04478255,-1,-3
8182,90978,2021Q4,93735.0,2021-12-31,-0.2715531885623932,11.0,20.8700008392334,3611595.385231018,137202,2021-11-03,2021-09-30,453010,-0.099386185,7,5
8183,90979,2021Q1,93738.0,2021-03-31,0.0123344203457236,11.0,22.15999984741211,8462265.758831024,137258,2021-02-10,2020-12-31,252030,0.10498962,1,-1
8184,90979,2021Q2,93741.0,2021-06-30,-0.0633303970098495,11.0,21.149999618530277,8333230.986660004,137259,2021-05-04,2021-03-31,252030,0.013362409,-6,-8
8185,90979,2021Q3,93744.0,2021-09-30,-0.1279169917106628,11.0,20.18000030517578,8102462.429805756,137260,2021-08-03,2021-06-30,252030,0.17901695,5,2
8186,90979,2021Q4,93747.0,2021-12-31,-0.1017380058765411,11.0,21.190000534057617,8561871.832393646,137261,2021-11-02,2021-09-30,252030,0.16941822,5,2
8187,90983,2021Q1,93750.0,2021-03-31,0.017964081838727,11.0,23.63999938964844,136851.9564666748,137340,2021-01-25,2020-12-31,401010,-0.05981265,4,-2
8188,90983,2021Q2,93753.0,2021-06-30,0.042989145964384,11.0,25.799999237060547,149356.1955833435,137341,2021-04-19,2021-03-31,401010,0.018905725,0,-2
8189,90983,2021Q3,93756.0,2021-09-30,0.012765908613801,11.0,28.38999938964844,160744.17654418945,137342,2021-07-19,2021-06-30,401010,0.015252646,0,-2
8190,90983,2021Q4,93759.0,2021-12-31,-0.0310645550489425,11.0,27.59000015258789,156214.58086395264,137343,2021-10-25,2021-09-30,401010,-0.0063979337,7,5
8191,90988,2021Q3,93780.0,2021-09-30,-0.1369863003492355,11.0,6.300000190734863,1166545.8353176117,137488,2021-08-05,2021-06-30,351020,-0.06444646,-4,-6
8192,90988,2021Q4,93783.0,2021-12-31,-0.1194539740681648,11.0,5.159999847412109,956467.8917160034,137489,2021-11-04,2021-09-30,351020,0.122678965,0,-1
8193,90993,2021Q1,93798.0,2021-03-31,0.0154111394658684,11.0,111.68000030517578,62843676.33172608,137583,2021-02-04,2020-12-31,402030,-0.037084166,0,-2
8194,90993,2021Q2,93801.0,2021-06-30,0.0544826351106166,11.0,118.6999969482422,66800322.48257446,137584,2021-04-29,2021-03-31,402030,-0.028518071,0,-2
8195,90993,2021Q3,93804.0,2021-09-30,-0.0366435125470161,11.0,114.81999969482422,64661456.92813873,137585,2021-07-29,2021-06-30,402030,-0.006326822,0,-2
8196,90993,2021Q4,93807.0,2021-12-31,0.0488066338002681,11.0,136.77000427246094,77056767.48712158,137586,2021-10-28,2021-09-30,402030,0.029384758,0,-2
8200,91018,2021Q1,93954.0,2021-03-31,0.1915284395217896,11.0,38.68999862670898,1747395.0979766846,137704,2021-03-01,2020-12-31,255010,0.09490247,0,-2
8201,91018,2021Q2,93957.0,2021-06-30,-0.0185347199440002,11.0,45.0099983215332,2033326.6741752625,137705,2021-05-06,2021-03-31,255010,-0.03217542,0,-2
8202,91018,2021Q3,93959.0,2021-08-31,0.0717936605215072,11.0,46.0,2078372.0,137706,2021-08-09,2021-06-30,255010,0.0023775122,4,2
8203,91024,2021Q1,93974.0,2021-03-31,-0.1504285484552383,11.0,37.66999816894531,807155.0507659912,137798,2021-03-11,2020-12-31,502010,0.012787859,0,-3
8204,91024,2021Q2,93977.0,2021-06-30,0.0264200810343027,11.0,38.84999847412109,832438.9173049927,137799,2021-05-17,2021-03-31,502010,0.0061772405,11,8
8205,91024,2021Q3,93980.0,2021-09-30,0.0238038580864667,11.0,43.0099983215332,921575.234035492,137800,2021-08-13,2021-06-30,502010,0.0861401,8,5
8206,91024,2021Q4,93981.0,2021-10-29,0.1583353132009506,11.0,49.81999969482422,1067493.1334609983,137801,2021-11-12,2021-09-30,502010,-0.069304936,8,6
8207,91041,2021Q1,93996.0,2021-03-31,-0.0473778881132602,11.0,84.6500015258789,18457678.88271332,137960,2021-02-25,2020-12-31,502020,-0.008801715,0,-2
8208,91041,2021Q2,93999.0,2021-06-30,-0.0279658660292625,11.0,87.58999633789062,19154443.169158936,137961,2021-05-06,2021-03-31,502020,-0.02673841,0,-2
8209,91041,2021Q3,94002.0,2021-09-30,0.0510957390069961,11.0,91.12999725341795,20178368.51184082,137962,2021-08-03,2021-06-30,502020,0.016999414,-1,-3
8210,91041,2021Q4,94005.0,2021-12-31,0.1222691088914871,11.0,119.69000244140624,26505231.350646973,137963,2021-11-04,2021-09-30,502020,0.13084394,0,-2
8219,91068,2021Q1,94080.0,2021-03-31,-0.0146879702806472,11.0,1420.8199462890625,39987556.568359375,138238,2021-02-02,2020-12-31,253010,-0.029315116,0,-2
8220,91068,2021Q2,94083.0,2021-06-30,0.1300018876791,11.0,1550.3399658203125,43642070.0378418,138239,2021-04-21,2021-03-31,253010,-0.052393153,1,-1
8221,91068,2021Q3,94086.0,2021-09-30,-0.045084111392498,11.0,1817.52001953125,51063224.94873047,138240,2021-07-20,2021-06-30,253010,0.10776066,-1,-3
8222,91068,2021Q4,94089.0,2021-12-31,0.063794158399105,11.0,1748.25,49187013.75,138241,2021-10-21,2021-09-30,253010,-0.02441314,1,-1
8225,91080,2021Q1,94104.0,2021-03-31,0.22858065366745,11.0,38.0,1372750.0,138451,2021-02-17,2020-12-31,201070,-0.06256157,-1,-3
8226,91080,2021Q2,94107.0,2021-06-30,-0.1030748933553696,11.0,33.27000045776367,1201579.3365325928,138452,2021-04-27,2021-03-31,201070,0.029756669,-10,-12
8227,91080,2021Q3,94110.0,2021-09-30,0.019383255392313,11.0,34.709999084472656,1254523.4969100952,138453,2021-08-03,2021-06-30,201070,-0.03153316,0,-2
8228,91080,2021Q4,94113.0,2021-12-31,0.0515439920127391,11.0,44.27000045776367,1600006.3565444946,138454,2021-11-02,2021-09-30,201070,-0.042408597,5,4
8233,91090,2021Q1,94152.0,2021-03-31,0.0486182942986488,11.0,80.44999694824219,5247431.500946045,138648,2021-02-23,2020-12-31,252030,-0.07418234,-2,-4
8234,91090,2021Q2,94155.0,2021-06-30,0.1509284824132919,11.0,116.5199966430664,7270847.790527344,138649,2021-04-27,2021-03-31,252030,0.15112439,5,3
8235,91090,2021Q3,94158.0,2021-09-30,0.0046211201697587,11.0,143.47999572753906,8824019.737243652,138650,2021-07-22,2021-06-30,252030,0.111372486,-7,-9
8236,91090,2021Q4,94161.0,2021-12-31,-0.2182660847902298,11.0,128.22000122070312,7475226.071166992,138651,2021-10-21,2021-09-30,252030,0.0497194,-5,-7
8237,91095,2021Q2,94167.0,2021-06-30,0.0644082352519035,11.0,25.450000762939453,860998.9758110046,138702,2021-05-06,2021-03-31,255020,0.37324747,0,-2
8238,91095,2021Q3,94170.0,2021-09-30,-0.1143442243337631,11.0,21.61000061035156,718208.3702850342,138703,2021-08-05,2021-06-30,255020,0.08730454,0,-2
8239,91095,2021Q4,94173.0,2021-12-31,-0.026025591418147,11.0,22.07999992370605,732150.7174701691,138704,2021-12-09,2021-09-30,255020,-0.090521954,2,0
8240,91103,2021Q1,94176.0,2021-03-31,0.092255137860775,11.0,57.540000915527344,18618620.87624359,138861,2021-01-20,2020-12-31,203020,0.0032909412,1,-1
8241,91103,2021Q2,94179.0,2021-06-30,-0.1038560047745705,11.0,52.290000915527344,16921619.48627472,138862,2021-04-19,2021-03-31,203020,-0.06530088,-8,-12
8242,91103,2021Q3,94182.0,2021-09-30,0.0227908287197351,11.0,47.56999969482422,15403498.891181946,138863,2021-07-20,2021-06-30,203020,0.029827237,0,-2
8243,91103,2021Q4,94185.0,2021-12-31,0.035967830568552,11.0,43.77999877929688,14176445.1847229,138864,2021-10-19,2021-09-30,203020,-0.06997268,6,4
8252,91114,2021Q1,94224.0,2021-03-31,0.0404070168733596,11.0,34.7599983215332,733401.204586029,139060,2021-02-24,2020-12-31,151010,-0.06034188,-1,-3
8253,91114,2021Q2,94227.0,2021-06-30,-0.066916637122631,11.0,32.349998474121094,687146.3175888062,139061,2021-05-07,2021-03-31,151010,0.048198063,1,-1
8254,91114,2021Q3,94230.0,2021-09-30,-0.0498480610549449,11.0,31.26000022888184,667057.1448841095,139062,2021-08-06,2021-06-30,151010,-0.0024669927,2,-1
8255,91114,2021Q4,94233.0,2021-12-31,0.0364237911999225,11.0,31.299999237060547,666877.783744812,139063,2021-11-04,2021-09-30,151010,-0.09265019,10,8
8262,91152,2021Q1,94368.0,2021-03-31,0.019508559256792,11.0,587.9199829101562,32152755.94537353,139365,2021-02-09,2020-12-31,201010,-0.082783766,7,5
8263,91152,2021Q2,94371.0,2021-06-30,-0.0023889536969363,11.0,647.2899780273438,35531041.47387695,139366,2021-05-11,2021-03-31,201010,-0.0044757277,7,5
8264,91152,2021Q3,94374.0,2021-09-30,0.0281495992094278,11.0,624.5700073242188,34421302.243652344,139367,2021-08-10,2021-06-30,201010,-0.027204072,7,5
8265,91152,2021Q4,94377.0,2021-12-31,0.1007353067398071,11.0,636.280029296875,35153835.33862305,139368,2021-11-16,2021-09-30,201010,0.025528165,5,3
8266,91161,2021Q1,94380.0,2021-03-31,0.069115325808525,11.0,27.06999969482422,1208404.7863769531,139425,2021-02-09,2020-12-31,101020,0.08811829,1,-1
8267,91161,2021Q2,94383.0,2021-06-30,0.0542489662766456,11.0,33.619998931884766,1620080.508529663,139426,2021-05-03,2021-03-31,101020,0.053071804,0,-2
8268,91161,2021Q3,94386.0,2021-09-30,-0.0698004886507988,11.0,32.650001525878906,1749844.181777954,139427,2021-08-02,2021-06-30,101020,0.10321138,0,-2
8269,91161,2021Q4,94389.0,2021-12-31,-0.1006469130516052,11.0,34.7599983215332,1862996.8700408936,139428,2021-11-04,2021-09-30,101020,0.035726823,1,-1
8273,91176,2021Q1,94404.0,2021-03-31,-0.0206583123654127,11.0,14.989999771118164,86941.99867248535,139513,2021-02-01,2020-12-31,401020,0.0077299196,4,2
8274,91176,2021Q2,94407.0,2021-06-30,0.0101694660261273,11.0,14.899999618530272,85868.69780158997,139514,2021-04-28,2021-03-31,401020,0.022512825,6,3
8275,91176,2021Q3,94410.0,2021-09-30,0.0149590913206338,11.0,14.920000076293944,85088.76043510437,139515,2021-07-27,2021-06-30,401020,-0.00225677,0,-1
8276,91176,2021Q4,94413.0,2021-12-31,-0.0165016502141952,11.0,14.899999618530272,84810.79782867432,139516,2021-10-28,2021-09-30,401020,0.0129951155,2,1
8279,91186,2021Q1,94452.0,2021-03-31,-0.1946380287408829,11.0,15.020000457763672,834511.2254333496,139596,2021-02-10,2020-12-31,352010,0.19514936,-13,-15
8280,91186,2021Q2,94455.0,2021-06-30,0.2159411907196045,11.0,21.51000022888184,1196558.2927322388,139597,2021-05-05,2021-03-31,352010,0.05577976,0,-2
8281,91186,2021Q3,94458.0,2021-09-30,0.0238948408514261,11.0,17.139999389648438,954852.2259979248,139598,2021-07-28,2021-06-30,352010,-0.09490977,-7,-9
8282,91186,2021Q4,94461.0,2021-12-31,-0.0314815528690815,11.0,15.6899995803833,877086.6665430069,139599,2021-11-03,2021-09-30,352010,-0.07514167,7,5
8283,91204,2021Q1,94512.0,2021-03-31,0.1356143653392792,11.0,47.470001220703125,4252172.829345703,139676,2021-02-19,2020-12-31,551010,0.010436777,7,5
8284,91204,2021Q2,94515.0,2021-06-30,-0.0298288874328136,11.0,46.08000183105469,4129044.6440734863,139677,2021-04-30,2021-03-31,551010,0.0045191245,7,5
8285,91204,2021Q3,94518.0,2021-09-30,-0.0765335336327552,11.0,46.9900016784668,4201141.100063324,139678,2021-07-30,2021-06-30,551010,0.013688375,0,-2
8286,91204,2021Q4,94521.0,2021-12-31,0.0961578041315078,11.0,52.91999816894531,4731577.0362854,139679,2021-10-29,2021-09-30,551010,0.04803409,0,-2
8287,91215,2021Q1,94548.0,2021-03-31,-0.1131921336054802,11.0,21.780000686645508,1608997.550725937,139744,2021-02-23,2020-12-31,101020,0.007268945,0,-2
8288,91215,2021Q2,94551.0,2021-06-30,-0.0300583243370056,11.0,21.6200008392334,1597199.1819992063,139745,2021-05-04,2021-03-31,101020,0.0024322371,0,-2
8289,91215,2021Q3,94554.0,2021-09-30,0.0502629280090332,11.0,17.969999313354492,1330894.0891456604,139746,2021-08-03,2021-06-30,101020,-0.0139860455,0,-2
8290,91215,2021Q4,94557.0,2021-12-31,-0.044005136936903,11.0,14.989999771118164,1111133.733034134,139747,2021-11-04,2021-09-30,101020,-0.052752443,1,-1
8291,91233,2021Q1,94692.0,2021-03-31,0.0062172720208764,11.0,356.04998779296875,350761577.3242798,139820,2021-01-28,2020-12-31,451020,0.00566516,0,-1
8292,91233,2021Q2,94695.0,2021-06-30,0.0125076537951827,11.0,365.0899963378906,358848782.8504944,139821,2021-04-29,2021-03-31,451020,-0.018436389,0,-1
8293,91233,2021Q3,94698.0,2021-09-30,0.0041879145428538,11.0,347.67999267578125,340319259.5508423,139822,2021-07-29,2021-06-30,451020,-0.0059154243,0,-2
8294,91233,2021Q4,94701.0,2021-12-31,0.1409881561994553,11.0,359.32000732421875,350232445.01898193,139823,2021-10-28,2021-09-30,451020,-0.060689494,0,-1
8295,91234,2021Q1,94704.0,2021-03-31,0.0775795206427574,11.0,13.890000343322754,2199009.294353485,139864,2021-02-03,2020-12-31,201060,0.0036849433,1,-1
8296,91234,2021Q2,94707.0,2021-06-30,-0.0034554381854832,11.0,14.420000076293944,2285944.932094574,139865,2021-05-03,2021-03-31,201060,-0.014200394,0,-2
8297,91234,2021Q3,94710.0,2021-09-30,-0.0842358916997909,11.0,15.220000267028809,2413283.242340088,139866,2021-08-04,2021-06-30,201060,0.045545943,0,-2
8298,91234,2021Q4,94713.0,2021-12-31,0.0557184219360351,11.0,14.399999618530272,2258668.7401657104,139867,2021-11-08,2021-09-30,201060,-0.08761508,0,-2
8299,91237,2021Q1,94716.0,2021-03-31,-0.1059001907706261,11.0,11.81999969482422,2970011.323318481,139887,2021-02-18,2020-12-31,451030,-0.10479821,0,0
8300,91237,2021Q2,94719.0,2021-06-30,0.0457184426486492,11.0,14.40999984741211,3624705.7716178894,139888,2021-05-06,2021-03-31,451030,0.0037602794,0,-2
8301,91237,2021Q3,94722.0,2021-09-30,0.1432624459266663,11.0,16.1200008392334,4067592.051765442,139889,2021-08-05,2021-06-30,451030,0.007495899,0,-2
8302,91237,2021Q4,94725.0,2021-12-31,0.0082444259896874,11.0,20.790000915527344,5333591.574874878,139890,2021-11-04,2021-09-30,451030,0.06179515,0,-2
8303,91262,2021Q1,94728.0,2021-03-31,0.096317745745182,11.0,60.43999862670898,1753183.0401649475,139943,2021-02-18,2020-12-31,203010,0.15114461,0,-2
8304,91262,2021Q2,94731.0,2021-06-30,-0.0910182818770408,11.0,68.11000061035156,1976892.767715454,139944,2021-05-05,2021-03-31,203010,0.03265872,-1,-3
8305,91262,2021Q3,94734.0,2021-09-30,0.1163045316934586,11.0,81.68000030517578,2370762.008857727,139945,2021-08-05,2021-06-30,203010,0.07269988,0,-2
8306,91262,2021Q4,94737.0,2021-12-31,0.0743066072463989,11.0,94.12000274658205,2749810.0002441406,139946,2021-11-03,2021-09-30,203010,0.056611393,-1,-3
8312,91277,2021Q1,94776.0,2021-03-31,-0.0531400851905345,11.0,11.760000228881836,4894284.498683929,140108,2021-02-26,2020-12-31,255020,-0.07032041,1,1
8313,91277,2021Q2,94779.0,2021-06-30,-0.0396184846758842,11.0,13.09000015258789,5378304.937973976,140109,2021-05-07,2021-03-31,255020,0.21118908,2,0
8314,91277,2021Q3,94782.0,2021-09-30,-0.0761559531092643,11.0,10.1899995803833,4072697.339276314,140110,2021-08-06,2021-06-30,255020,-0.078241,-3,-5
8315,91277,2021Q4,94785.0,2021-12-31,-0.0500000119209289,11.0,7.599999904632568,2882649.563827514,140111,2021-11-04,2021-09-30,255020,-0.13762839,0,-1
8316,91278,2021Q1,94788.0,2021-03-31,0.0932476595044136,11.0,13.600000381469728,4894284.498683929,140132,2021-02-26,2020-12-31,255020,-0.060012504,1,1
8317,91278,2021Q2,94791.0,2021-06-30,-0.0605318248271942,11.0,13.425000190734863,5378304.937973976,140133,2021-05-07,2021-03-31,255020,0.20054655,2,0
8318,91278,2021Q3,94794.0,2021-09-30,-0.0417422875761985,11.0,10.5600004196167,4072697.339276314,140134,2021-08-06,2021-06-30,255020,-0.07355,-3,-5
8319,91278,2021Q4,94797.0,2021-12-31,-0.0984899550676345,11.0,7.599999904632568,2882649.563827514,140135,2021-11-04,2021-09-30,255020,-0.14935032,0,-1
8320,91279,2021Q1,94800.0,2021-03-31,-0.0561497434973716,11.0,7.059999942779541,331163.41731596,140167,2021-02-24,2020-12-31,352020,-0.015416956,1,-1
8321,91279,2021Q2,94803.0,2021-06-30,-0.1703163087368011,11.0,6.820000171661377,327332.72823905945,140168,2021-05-17,2021-03-31,352020,0.08361845,7,5
8324,91287,2021Q2,94827.0,2021-06-30,-0.0040192496962845,11.0,6.190000057220459,80271.92074203491,140213,2021-05-07,2021-03-31,402030,-0.083747216,-6,-8
8325,91348,2021Q1,95332.0,2021-03-31,-0.0161993317306041,11.0,15.789999961853027,1335376.0867738724,140266,2021-03-04,2020-12-31,351010,-0.08820537,0,-2
8326,91348,2021Q2,95335.0,2021-06-30,0.0565517023205757,11.0,15.31999969482422,1532750.6494674685,140267,2021-05-06,2021-03-31,351010,-0.028926302,-4,-6
8327,91348,2021Q3,95338.0,2021-09-30,-0.1581491678953171,11.0,12.1899995803833,1208041.1484155655,140268,2021-08-03,2021-06-30,351010,0.040940914,-2,-4
8328,91348,2021Q4,95341.0,2021-12-31,0.0297297220677137,11.0,11.43000030517578,1137707.9403762815,140269,2021-11-04,2021-09-30,351010,-0.0023273807,0,-2
8329,91356,2021Q1,95356.0,2021-03-31,0.1067920923233032,11.0,27.049999237060547,4467063.924007416,140416,2021-01-21,2020-12-31,401010,0.06126868,7,5
8330,91356,2021Q2,95359.0,2021-06-30,-0.0979532226920127,11.0,24.68000030517578,4059563.890197754,140417,2021-04-15,2021-03-31,401010,-0.011101603,0,-2
8331,91356,2021Q3,95362.0,2021-09-30,0.0623025335371494,11.0,23.530000686645508,3860990.752670288,140418,2021-07-15,2021-06-30,401010,-0.020607805,0,-2
8332,91356,2021Q4,95365.0,2021-12-31,0.0175511930137872,11.0,24.350000381469727,3984317.512418747,140419,2021-10-21,2021-09-30,401010,0.006934963,7,5
8333,91359,2021Q1,95373.0,2021-03-31,-0.1030664443969727,11.0,10.529999732971191,330620.93161582947,140482,2021-03-11,2020-12-31,452030,0.0046708444,7,5
8334,91359,2021Q2,95376.0,2021-06-30,0.0669951066374778,11.0,10.829999923706056,344090.7575759888,140483,2021-05-17,2021-03-31,452030,-0.123521455,11,9
8335,91359,2021Q3,95379.0,2021-09-30,-0.1179201826453209,11.0,9.5,303639.0,140484,2021-08-09,2021-06-30,452030,-0.12014255,4,2
8336,91359,2021Q4,95382.0,2021-12-31,0.0083631658926606,11.0,8.4399995803833,271059.0265235901,140485,2021-11-15,2021-09-30,452030,-0.13900991,7,5
8337,91360,2021Q1,95385.0,2021-03-31,0.01188300922513,11.0,11.06999969482422,190702.8847427368,140514,2021-01-29,2020-12-31,401010,0.024362769,8,5
8338,91360,2021Q2,95388.0,2021-06-30,0.1448864340782166,11.0,16.1200008392334,277747.61445999146,140515,2021-04-29,2021-03-31,401010,0.015373493,0,-2
8339,91360,2021Q3,95391.0,2021-09-30,0.0416667014360427,11.0,17.25,297217.5,140516,2021-08-05,2021-06-30,401010,0.045274343,0,-1
8340,91363,2021Q1,95394.0,2021-03-31,0.0703687965869903,11.0,25.25,1500228.75,140559,2021-02-24,2020-12-31,201020,0.07008775,1,-1
8341,91363,2021Q2,95397.0,2021-06-30,-0.0384933911263942,11.0,23.229999542236328,1383230.3227424622,140560,2021-05-13,2021-03-31,201020,-0.027007153,1,-1
8342,91363,2021Q3,95400.0,2021-09-30,-0.1003296822309494,11.0,19.100000381469727,1138111.7227306366,140561,2021-08-12,2021-06-30,201020,-0.058594387,1,-1
8343,91363,2021Q4,95403.0,2021-12-31,0.0949366465210914,11.0,22.489999771118164,1341033.706352234,140562,2021-11-11,2021-09-30,201020,-0.013774271,7,5
8344,91365,2021Q1,95406.0,2021-03-31,-0.0716706812381744,11.0,38.34000015258789,1539811.0861282349,140607,2021-02-03,2020-12-31,351010,-0.08040344,0,-2
8345,91365,2021Q2,95409.0,2021-06-30,0.0882879048585891,11.0,42.650001525878906,1715212.461364746,140608,2021-05-06,2021-03-31,351010,-0.12145366,2,0
8346,91365,2021Q3,95412.0,2021-09-30,-0.0827046409249305,11.0,32.83000183105469,1332307.134307861,140609,2021-08-04,2021-06-30,351010,0.023242347,1,-1
8347,91365,2021Q4,95415.0,2021-12-31,-0.0609999671578407,11.0,18.780000686645508,762392.907875061,140610,2021-11-09,2021-09-30,351010,-0.21861376,6,4
8352,91392,2021Q1,95538.0,2021-03-31,0.0170445069670677,11.0,61.15999984741211,5255539.94688797,140928,2021-02-24,2020-12-31,253010,0.023346346,0,-2
8353,91392,2021Q2,95541.0,2021-06-30,-0.0828856602311134,11.0,59.45000076293945,5123579.415752411,140929,2021-04-28,2021-03-31,253010,-0.018816758,-7,-9
